HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,33CUSNVVNRPY02SINZLUG42EASR880,A3GM1ALJEW98WN,Submitted,Tue Nov 26 09:39:14 PST 2019,Tue Nov 26 09:57:30 PST 2019,Fri Nov 29 09:57:30 PST 2019,,,,1096,0% (0/0),0% (0/0),0% (0/0),7.438E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3C8HJ7UOPB7S5NV9QQVQY60DT6MZMJ,ABBP9JASL9AGK,Submitted,Tue Nov 26 09:38:57 PST 2019,Tue Nov 26 10:00:40 PST 2019,Fri Nov 29 10:00:40 PST 2019,,,,1303,0% (0/0),0% (0/0),0% (0/0),7.41087E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,38JBBYETQSNEQ2F7OZHHR2IVJ9T4EO,AK77EA1UZ8KJG,Submitted,Tue Nov 26 09:38:38 PST 2019,Tue Nov 26 09:58:17 PST 2019,Fri Nov 29 09:58:17 PST 2019,,,,1179,0% (0/0),0% (0/0),0% (0/0),7.39733E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LPW2N6LKXFDBHGTS4FW0CAC5THU5Z,A2ZHBK2MDL2L51,Submitted,Tue Nov 26 09:38:59 PST 2019,Tue Nov 26 09:49:13 PST 2019,Fri Nov 29 09:49:13 PST 2019,,,,614,0% (0/0),0% (0/0),0% (0/0),7.39005E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3YW4XOSQKUYENZFARHDKXMXVTDD1UP,A1DS5O8MSI3ZH0,Submitted,Tue Nov 26 09:38:43 PST 2019,Tue Nov 26 09:48:15 PST 2019,Fri Nov 29 09:48:15 PST 2019,,,,572,0% (0/0),0% (0/0),0% (0/0),7.35159E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3483FV8BEIW0A975E3FVMZTKIX9265,A1DJ3IDWF923Y7,Submitted,Tue Nov 26 09:38:59 PST 2019,Tue Nov 26 09:51:55 PST 2019,Fri Nov 29 09:51:55 PST 2019,,,,776,0% (0/0),0% (0/0),0% (0/0),7.34497E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3BV8HQ2ZZ0EPFC29RI8ASHCIUL1A6K,A2X1NEG8QWQOO6,Submitted,Tue Nov 26 09:39:17 PST 2019,Tue Nov 26 09:53:06 PST 2019,Fri Nov 29 09:53:06 PST 2019,,,,829,0% (0/0),0% (0/0),0% (0/0),7.3095E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3VD82FOHKU13XX5BBSQVFCOXFP0COZ,A36O6HV8LCXLJR,Submitted,Tue Nov 26 11:42:18 PST 2019,Tue Nov 26 12:02:45 PST 2019,Fri Nov 29 12:02:45 PST 2019,,,,1227,0% (0/0),0% (0/0),0% (0/0),7.29454E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LOZAJ85YHQDTOR1FQOLMC64F2ZX2N,A2AUWJID685SLY,Submitted,Tue Nov 26 12:31:39 PST 2019,Tue Nov 26 12:41:17 PST 2019,Fri Nov 29 12:41:17 PST 2019,,,,578,0% (0/0),0% (0/0),0% (0/0),7.26773E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3VP0C6EFSK9QHDBYOLYF187IO2PM6F,A184PZHOX39TVK,Submitted,Tue Nov 26 10:37:49 PST 2019,Tue Nov 26 11:30:32 PST 2019,Fri Nov 29 11:30:32 PST 2019,,,,3163,0% (0/0),0% (0/0),0% (0/0),7.22726E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3IQ1VMJRYXXCXV47PPBMCR3KKM99AU,A2AT5B7RW4VXBX,Submitted,Tue Nov 26 10:07:56 PST 2019,Tue Nov 26 10:15:52 PST 2019,Fri Nov 29 10:15:52 PST 2019,,,,476,0% (0/0),0% (0/0),0% (0/0),7.22677E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,354P56DE9OGCJ828RSZTJV6KB3Z7SL,A1GFW1H3PQWH8I,Submitted,Tue Nov 26 10:30:26 PST 2019,Tue Nov 26 11:05:43 PST 2019,Fri Nov 29 11:05:43 PST 2019,,,,2117,0% (0/0),0% (0/0),0% (0/0),7.21955E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3CCZ6YKWRBWFRPSQUTK54GNYS8859K,ALQEBL8XKDCWC,Submitted,Tue Nov 26 09:39:10 PST 2019,Tue Nov 26 10:00:40 PST 2019,Fri Nov 29 10:00:40 PST 2019,,,,1290,0% (0/0),0% (0/0),0% (0/0),7.1084E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,386CSBG1O3ZH2S9QGE5WIHRNY4QQ6C,AO7FM98CP90CL,Submitted,Tue Nov 26 10:08:38 PST 2019,Tue Nov 26 11:02:37 PST 2019,Fri Nov 29 11:02:37 PST 2019,,,,3239,0% (0/0),0% (0/0),0% (0/0),7.07073E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3B3WTRP3DFFNSS93CAI769KM8YH29G,A3N5HVAGCVNPX2,Submitted,Tue Nov 26 09:39:01 PST 2019,Tue Nov 26 10:20:15 PST 2019,Fri Nov 29 10:20:15 PST 2019,,,,2474,0% (0/0),0% (0/0),0% (0/0),7.0463E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3CP1TO84PXE4R57R9K5QUTFKM2Y52S,A2O9YGSWKCBBAT,Submitted,Tue Nov 26 10:23:23 PST 2019,Tue Nov 26 10:46:30 PST 2019,Fri Nov 29 10:46:30 PST 2019,,,,1387,0% (0/0),0% (0/0),0% (0/0),7.01677E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3JWH6J9I9WQ257DTWDUNP3IA7UEBNV,A2DJX6QYZHMMIA,Submitted,Tue Nov 26 10:10:32 PST 2019,Tue Nov 26 11:08:29 PST 2019,Fri Nov 29 11:08:29 PST 2019,,,,3477,0% (0/0),0% (0/0),0% (0/0),7.0121E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3MYYFCXHJ7KCAGBYUU75R537WP84G5,A3J4F07QIDDAM4,Submitted,Tue Nov 26 09:38:38 PST 2019,Tue Nov 26 10:01:49 PST 2019,Fri Nov 29 10:01:49 PST 2019,,,,1391,0% (0/0),0% (0/0),0% (0/0),7.00383E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ZV9H2YQQHKNP6IU9L6433XPCD1W3A,ADV357X3SE02W,Submitted,Tue Nov 26 09:38:37 PST 2019,Tue Nov 26 09:53:19 PST 2019,Fri Nov 29 09:53:19 PST 2019,,,,882,0% (0/0),0% (0/0),0% (0/0),6.94832E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3IKZ72A5B8TSIOP91FGJ8T9VMS9NFS,A15XZ36IPGYY2N,Submitted,Tue Nov 26 11:23:51 PST 2019,Tue Nov 26 11:37:57 PST 2019,Fri Nov 29 11:37:57 PST 2019,,,,846,0% (0/0),0% (0/0),0% (0/0),6.94316E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,33PPUNGG3CIJ2381VYR7K5UNZTLZR7,A11LL3J3YSXB4U,Submitted,Tue Nov 26 09:39:10 PST 2019,Tue Nov 26 09:47:46 PST 2019,Fri Nov 29 09:47:46 PST 2019,,,,516,0% (0/0),0% (0/0),0% (0/0),6.90726E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,37C0GNLMHJGNDJ5LBSZCIIKOFP16DN,A3SYY5R44RAATE,Submitted,Tue Nov 26 10:07:11 PST 2019,Tue Nov 26 10:48:56 PST 2019,Fri Nov 29 10:48:56 PST 2019,,,,2505,0% (0/0),0% (0/0),0% (0/0),6.86264E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3GLB5JMZF18PACURN58YU9XD934DGW,AKR9067Q09RZS,Submitted,Tue Nov 26 10:08:06 PST 2019,Tue Nov 26 10:55:12 PST 2019,Fri Nov 29 10:55:12 PST 2019,,,,2826,0% (0/0),0% (0/0),0% (0/0),6.85127E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3FE2ERCCZ1LMRMEFGXC1ZCN4E7UPO3,A3MJCHFORYK0US,Submitted,Tue Nov 26 09:38:37 PST 2019,Tue Nov 26 10:02:15 PST 2019,Fri Nov 29 10:02:15 PST 2019,,,,1418,0% (0/0),0% (0/0),0% (0/0),6.84708E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LBXNTKX0V8OT8C00Z30WZEIL7I9XY,A2SISDKXH7PVVW,Submitted,Tue Nov 26 09:39:01 PST 2019,Tue Nov 26 09:50:23 PST 2019,Fri Nov 29 09:50:23 PST 2019,,,,682,0% (0/0),0% (0/0),0% (0/0),6.82361E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,34PGFRQONSOYAKKJC6YRJAEE8ANWJM,A83OLM1ZQC083,Submitted,Tue Nov 26 09:38:53 PST 2019,Tue Nov 26 10:02:34 PST 2019,Fri Nov 29 10:02:34 PST 2019,,,,1421,0% (0/0),0% (0/0),0% (0/0),6.79497E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3NGI5ARFTXI1VU7EAVEQNGAWLXQP1O,A2UKCO1M1MEMZW,Submitted,Tue Nov 26 10:24:59 PST 2019,Tue Nov 26 10:36:46 PST 2019,Fri Nov 29 10:36:46 PST 2019,,,,707,0% (0/0),0% (0/0),0% (0/0),6.73418E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3TXWC2NHN33GXRQ16PXDXRXQ6TE9SQ,A1LM16GTANLVGO,Submitted,Tue Nov 26 13:03:43 PST 2019,Tue Nov 26 13:38:50 PST 2019,Fri Nov 29 13:38:50 PST 2019,,,,2107,0% (0/0),0% (0/0),0% (0/0),6.7209E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3NS0A6KXC8LSDDZNFNXVL1GGXKAZGB,A1ZKD55CLM1I36,Submitted,Tue Nov 26 09:46:30 PST 2019,Tue Nov 26 10:30:08 PST 2019,Fri Nov 29 10:30:08 PST 2019,,,,2618,0% (0/0),0% (0/0),0% (0/0),6.71028E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PEIJLRY6X6Z54P8TADSAJMTJ82WXA,A3O1SKGN7YXL4K,Submitted,Tue Nov 26 09:39:04 PST 2019,Tue Nov 26 10:04:43 PST 2019,Fri Nov 29 10:04:43 PST 2019,,,,1539,0% (0/0),0% (0/0),0% (0/0),6.6923E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3H0W84IWBOFLR8H5ZBDUZVT5BNCRET,AIWSB4YTN32GF,Submitted,Tue Nov 26 09:38:34 PST 2019,Tue Nov 26 10:04:31 PST 2019,Fri Nov 29 10:04:31 PST 2019,,,,1557,0% (0/0),0% (0/0),0% (0/0),6.66045E+11,x,
